﻿LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
RUS,GDP,TOT,USD_CAP,A,2015,24085.312853,
RUS,GDP,TOT,USD_CAP,A,2016,24128.081806,
RUS,GDP,TOT,USD_CAP,A,2017,25926.431403,
RUS,GDP,TOT,USD_CAP,A,2018,28821.242897,
RUS,GDP,TOT,USD_CAP,A,2019,29967.119348,
RUS,GDP,TOT,USD_CAP,A,2020,29819.046969,E
SVN,GDP,TOT,USD_CAP,A,1995,13628.58473,
SVN,GDP,TOT,USD_CAP,A,1996,14295.543648,
SVN,GDP,TOT,USD_CAP,A,1997,15279.939573,
SVN,GDP,TOT,USD_CAP,A,1998,16050.189412,
SVN,GDP,TOT,USD_CAP,A,1999,17077.485063,
SVN,GDP,TOT,USD_CAP,A,2000,17996.968428,
SVN,GDP,TOT,USD_CAP,A,2001,18949.227486,
SVN,GDP,TOT,USD_CAP,A,2002,20236.432071,
SVN,GDP,TOT,USD_CAP,A,2003,21106.609472,
SVN,GDP,TOT,USD_CAP,A,2004,22757.993512,
SVN,GDP,TOT,USD_CAP,A,2005,23848.602419,
SVN,GDP,TOT,USD_CAP,A,2006,25707.877384,
SVN,GDP,TOT,USD_CAP,A,2007,27559.986593,
SVN,GDP,TOT,USD_CAP,A,2008,29594.665839,B
SVN,GDP,TOT,USD_CAP,A,2009,27510.882999,
SVN,GDP,TOT,USD_CAP,A,2010,27823.655096,
SVN,GDP,TOT,USD_CAP,A,2011,28931.423641,
SVN,GDP,TOT,USD_CAP,A,2012,29048.325999,
SVN,GDP,TOT,USD_CAP,A,2013,29979.618841,
SVN,GDP,TOT,USD_CAP,A,2014,30872.72888,
SVN,GDP,TOT,USD_CAP,A,2015,31631.838376,
SVN,GDP,TOT,USD_CAP,A,2016,33942.76789,
SVN,GDP,TOT,USD_CAP,A,2017,36517.579273,
SVN,GDP,TOT,USD_CAP,A,2018,38998.007761,
SVN,GDP,TOT,USD_CAP,A,2019,40658.631737,
SVN,GDP,TOT,USD_CAP,A,2020,39718.051823,
SVN,GDP,TOT,USD_CAP,A,2021,44221.95132,
ZAF,GDP,TOT,USD_CAP,A,1985,5770.555137,
ZAF,GDP,TOT,USD_CAP,A,1986,5753.699261,
ZAF,GDP,TOT,USD_CAP,A,1987,5884.63713,
ZAF,GDP,TOT,USD_CAP,A,1988,6207.398562,
ZAF,GDP,TOT,USD_CAP,A,1989,6460.748356,
ZAF,GDP,TOT,USD_CAP,A,1990,6566.479477,
ZAF,GDP,TOT,USD_CAP,A,1991,6575.051401,
ZAF,GDP,TOT,USD_CAP,A,1992,6440.682762,
ZAF,GDP,TOT,USD_CAP,A,1993,6533.526075,
ZAF,GDP,TOT,USD_CAP,A,1994,6727.526966,
ZAF,GDP,TOT,USD_CAP,A,1995,6897.778763,
ZAF,GDP,TOT,USD_CAP,A,1996,7173.30916,
ZAF,GDP,TOT,USD_CAP,A,1997,7336.362066,
ZAF,GDP,TOT,USD_CAP,A,1998,7298.116883,
ZAF,GDP,TOT,USD_CAP,A,1999,7457.42342,
ZAF,GDP,TOT,USD_CAP,A,2000,7785.430154,
ZAF,GDP,TOT,USD_CAP,A,2001,8029.394405,
ZAF,GDP,TOT,USD_CAP,A,2002,8231.010007,
ZAF,GDP,TOT,USD_CAP,A,2003,8482.559542,
ZAF,GDP,TOT,USD_CAP,A,2004,9040.324048,
ZAF,GDP,TOT,USD_CAP,A,2005,9680.447732,
ZAF,GDP,TOT,USD_CAP,A,2006,10419.232827,
ZAF,GDP,TOT,USD_CAP,A,2007,11190.299586,
ZAF,GDP,TOT,USD_CAP,A,2008,11703.830104,
ZAF,GDP,TOT,USD_CAP,A,2009,11336.459502,
ZAF,GDP,TOT,USD_CAP,A,2010,11685.445692,
ZAF,GDP,TOT,USD_CAP,A,2011,12272.385595,
ZAF,GDP,TOT,USD_CAP,A,2012,12186.131656,
ZAF,GDP,TOT,USD_CAP,A,2013,12616.606378,
ZAF,GDP,TOT,USD_CAP,A,2014,12717.613064,
ZAF,GDP,TOT,USD_CAP,A,2015,12772.251817,
ZAF,GDP,TOT,USD_CAP,A,2016,12827.603574,
ZAF,GDP,TOT,USD_CAP,A,2017,12952.21634,
ZAF,GDP,TOT,USD_CAP,A,2018,13193.179777,
ZAF,GDP,TOT,USD_CAP,A,2019,13219.802898,
ZAF,GDP,TOT,USD_CAP,A,2020,12289.913445,
DEW,GDP,TOT,USD_CAP,A,1970,4562.672226,
DEW,GDP,TOT,USD_CAP,A,1971,4892.259126,
DEW,GDP,TOT,USD_CAP,A,1972,5291.97128,
DEW,GDP,TOT,USD_CAP,A,1973,5817.915555,
DEW,GDP,TOT,USD_CAP,A,1974,6389.028716,
DEW,GDP,TOT,USD_CAP,A,1975,6945.497442,
DEW,GDP,TOT,USD_CAP,A,1976,7726.674065,
DEW,GDP,TOT,USD_CAP,A,1977,8498.827583,
DEW,GDP,TOT,USD_CAP,A,1978,9380.302036,
DEW,GDP,TOT,USD_CAP,A,1979,10570.387816,
DEW,GDP,TOT,USD_CAP,A,1980,11646.911416,
DEW,GDP,TOT,USD_CAP,A,1981,12777.360948,
DEW,GDP,TOT,USD_CAP,A,1982,13526.331536,
DEW,GDP,TOT,USD_CAP,A,1983,14331.256216,
DEW,GDP,TOT,USD_CAP,A,1984,15320.737463,
DEW,GDP,TOT,USD_CAP,A,1985,16218.806613,
DEW,GDP,TOT,USD_CAP,A,1986,16912.75262,
DEW,GDP,TOT,USD_CAP,A,1987,17584.464408,
DEW,GDP,TOT,USD_CAP,A,1988,18760.250422,
DEW,GDP,TOT,USD_CAP,A,1989,20049.145093,
DEW,GDP,TOT,USD_CAP,A,1990,21471.478051,
DEW,GDP,TOT,USD_CAP,A,1991,23020.520005,
OECD,GDP,TOT,USD_CAP,A,1970,3511.749214,E
OECD,GDP,TOT,USD_CAP,A,1971,3782.196178,E
OECD,GDP,TOT,USD_CAP,A,1972,4115.794515,E
OECD,GDP,TOT,USD_CAP,A,1973,4556.943101,E
OECD,GDP,TOT,USD_CAP,A,1974,4968.506606,E
OECD,GDP,TOT,USD_CAP,A,1975,5397.11272,E
OECD,GDP,TOT,USD_CAP,A,1976,5916.680919,E
OECD,GDP,TOT,USD_CAP,A,1977,6453.81469,E
OECD,GDP,TOT,USD_CAP,A,1978,7150.449698,E
OECD,GDP,TOT,USD_CAP,A,1979,7970.005906,E
OECD,GDP,TOT,USD_CAP,A,1980,8715.447442,E
OECD,GDP,TOT,USD_CAP,A,1981,9671.64003,E
OECD,GDP,TOT,USD_CAP,A,1982,10196.412609,E
OECD,GDP,TOT,USD_CAP,A,1983,10824.913854,E
OECD,GDP,TOT,USD_CAP,A,1984,11657.047475,E
OECD,GDP,TOT,USD_CAP,A,1985,12379.030686,E
OECD,GDP,TOT,USD_CAP,A,1986,12905.276967,E
OECD,GDP,TOT,USD_CAP,A,1987,13611.920738,E
OECD,GDP,TOT,USD_CAP,A,1988,14618.249356,E
OECD,GDP,TOT,USD_CAP,A,1989,15634.370567,E
OECD,GDP,TOT,USD_CAP,A,1990,16566.703336,E
OECD,GDP,TOT,USD_CAP,A,1991,17227.719953,E
OECD,GDP,TOT,USD_CAP,A,1992,17864.024334,E
OECD,GDP,TOT,USD_CAP,A,1993,18395.54435,E
OECD,GDP,TOT,USD_CAP,A,1994,19161.763637,E
OECD,GDP,TOT,USD_CAP,A,1995,19911.812359,E
OECD,GDP,TOT,USD_CAP,A,1996,20793.589811,E
OECD,GDP,TOT,USD_CAP,A,1997,21743.5919,E
OECD,GDP,TOT,USD_CAP,A,1998,22332.37832,E
OECD,GDP,TOT,USD_CAP,A,1999,23208.428856,E
OECD,GDP,TOT,USD_CAP,A,2000,24635.022853,E
OECD,GDP,TOT,USD_CAP,A,2001,25413.762478,E
OECD,GDP,TOT,USD_CAP,A,2002,26205.96799,E
OECD,GDP,TOT,USD_CAP,A,2003,26996.365697,E
OECD,GDP,TOT,USD_CAP,A,2004,28438.485846,E
OECD,GDP,TOT,USD_CAP,A,2005,29787.698134,
OECD,GDP,TOT,USD_CAP,A,2006,31783.114368,
OECD,GDP,TOT,USD_CAP,A,2007,33331.226303,
OECD,GDP,TOT,USD_CAP,A,2008,34192.780535,B
OECD,GDP,TOT,USD_CAP,A,2009,33234.979831,
OECD,GDP,TOT,USD_CAP,A,2010,34539.291926,B
OECD,GDP,TOT,USD_CAP,A,2011,35919.956108,
OECD,GDP,TOT,USD_CAP,A,2012,36881.132538,
OECD,GDP,TOT,USD_CAP,A,2013,38230.030347,
OECD,GDP,TOT,USD_CAP,A,2014,39343.677176,
OECD,GDP,TOT,USD_CAP,A,2015,40470.004055,
OECD,GDP,TOT,USD_CAP,A,2016,41889.107871,
OECD,GDP,TOT,USD_CAP,A,2017,43489.313842,
OECD,GDP,TOT,USD_CAP,A,2018,45190.471334,P
OECD,GDP,TOT,USD_CAP,A,2019,46112.725148,P
OECD,GDP,TOT,USD_CAP,A,2020,45030.382755,E
OECD,GDP,TOT,USD_CAP,A,2021,49348.124538,E
OECDE,GDP,TOT,USD_CAP,A,1995,18247.573335,E
OECDE,GDP,TOT,USD_CAP,A,1996,18983.618254,E
OECDE,GDP,TOT,USD_CAP,A,1997,19831.847916,E
OECDE,GDP,TOT,USD_CAP,A,1998,20305.56205,
OECDE,GDP,TOT,USD_CAP,A,1999,21008.082712,
OECDE,GDP,TOT,USD_CAP,A,2000,22432.846191,
OECDE,GDP,TOT,USD_CAP,A,2001,23376.891919,
OECDE,GDP,TOT,USD_CAP,A,2002,24287.458837,
OECDE,GDP,TOT,USD_CAP,A,2003,24839.206646,
OECDE,GDP,TOT,USD_CAP,A,2004,26083.427549,
OECDE,GDP,TOT,USD_CAP,A,2005,27043.333968,
OECDE,GDP,TOT,USD_CAP,A,2006,29344.698966,
OECDE,GDP,TOT,USD_CAP,A,2007,31052.434924,
OECDE,GDP,TOT,USD_CAP,A,2008,32409.709595,B
OECDE,GDP,TOT,USD_CAP,A,2009,31515.076944,
OECDE,GDP,TOT,USD_CAP,A,2010,32737.355164,B
OECDE,GDP,TOT,USD_CAP,A,2011,34303.207628,
OECDE,GDP,TOT,USD_CAP,A,2012,34933.87042,
OECDE,GDP,TOT,USD_CAP,A,2013,36298.721127,
OECDE,GDP,TOT,USD_CAP,A,2014,37450.545732,
OECDE,GDP,TOT,USD_CAP,A,2015,38647.324173,
OECDE,GDP,TOT,USD_CAP,A,2016,40655.704835,
OECDE,GDP,TOT,USD_CAP,A,2017,42601.251143,
OECDE,GDP,TOT,USD_CAP,A,2018,44226.417268,P
OECDE,GDP,TOT,USD_CAP,A,2019,45118.672527,P
OECDE,GDP,TOT,USD_CAP,A,2020,43856.755275,P
OECDE,GDP,TOT,USD_CAP,A,2021,48427.216889,E
LVA,GDP,TOT,USD_CAP,A,1995,5514.66412,
LVA,GDP,TOT,USD_CAP,A,1996,5807.335403,
LVA,GDP,TOT,USD_CAP,A,1997,6487.473291,
LVA,GDP,TOT,USD_CAP,A,1998,7068.188146,
LVA,GDP,TOT,USD_CAP,A,1999,7405.798042,
LVA,GDP,TOT,USD_CAP,A,2000,8039.300106,
LVA,GDP,TOT,USD_CAP,A,2001,9042.502938,
LVA,GDP,TOT,USD_CAP,A,2002,10080.309806,
LVA,GDP,TOT,USD_CAP,A,2003,11060.312032,
LVA,GDP,TOT,USD_CAP,A,2004,12279.253426,
LVA,GDP,TOT,USD_CAP,A,2005,13914.102605,
LVA,GDP,TOT,USD_CAP,A,2006,15857.134739,
LVA,GDP,TOT,USD_CAP,A,2007,18230.797977,
LVA,GDP,TOT,USD_CAP,A,2008,19569.535748,
LVA,GDP,TOT,USD_CAP,A,2009,17021.221711,
LVA,GDP,TOT,USD_CAP,A,2010,17709.155456,
LVA,GDP,TOT,USD_CAP,A,2011,19256.68991,
LVA,GDP,TOT,USD_CAP,A,2012,21297.472621,
LVA,GDP,TOT,USD_CAP,A,2013,22637.197448,
LVA,GDP,TOT,USD_CAP,A,2014,23810.218371,
LVA,GDP,TOT,USD_CAP,A,2015,24975.479748,
LVA,GDP,TOT,USD_CAP,A,2016,26724.459825,
LVA,GDP,TOT,USD_CAP,A,2017,28689.57466,
LVA,GDP,TOT,USD_CAP,A,2018,30891.884185,
LVA,GDP,TOT,USD_CAP,A,2019,31893.84669,
LVA,GDP,TOT,USD_CAP,A,2020,31418.030799,
LVA,GDP,TOT,USD_CAP,A,2021,35036.512007,
BRA,GDP,TOT,USD_CAP,A,2000,9114.216086,
BRA,GDP,TOT,USD_CAP,A,2001,9312.662215,
BRA,GDP,TOT,USD_CAP,A,2002,9623.720143,
BRA,GDP,TOT,USD_CAP,A,2003,9793.072855,
BRA,GDP,TOT,USD_CAP,A,2004,10510.546622,
BRA,GDP,TOT,USD_CAP,A,2005,11056.440519,
BRA,GDP,TOT,USD_CAP,A,2006,11711.266725,
BRA,GDP,TOT,USD_CAP,A,2007,12622.438913,
BRA,GDP,TOT,USD_CAP,A,2008,13383.86344,
BRA,GDP,TOT,USD_CAP,A,2009,13331.389838,
BRA,GDP,TOT,USD_CAP,A,2010,14359.937144,
BRA,GDP,TOT,USD_CAP,A,2011,15109.737403,
BRA,GDP,TOT,USD_CAP,A,2012,15120.063649,
BRA,GDP,TOT,USD_CAP,A,2013,15669.140139,
BRA,GDP,TOT,USD_CAP,A,2014,15800.088894,
BRA,GDP,TOT,USD_CAP,A,2015,14816.290598,
BRA,GDP,TOT,USD_CAP,A,2016,14326.10209,
BRA,GDP,TOT,USD_CAP,A,2017,14596.889676,
BRA,GDP,TOT,USD_CAP,A,2018,15090.63762,
BRA,GDP,TOT,USD_CAP,A,2019,15416.981836,
LTU,GDP,TOT,USD_CAP,A,1995,5927.331113,
LTU,GDP,TOT,USD_CAP,A,1996,6383.823368,
LTU,GDP,TOT,USD_CAP,A,1997,7069.434929,
LTU,GDP,TOT,USD_CAP,A,1998,7762.605202,
LTU,GDP,TOT,USD_CAP,A,1999,7820.79589,
LTU,GDP,TOT,USD_CAP,A,2000,8445.984466,
LTU,GDP,TOT,USD_CAP,A,2001,9436.062221,
LTU,GDP,TOT,USD_CAP,A,2002,10480.719387,
LTU,GDP,TOT,USD_CAP,A,2003,12067.673335,
LTU,GDP,TOT,USD_CAP,A,2004,13030.375067,
LTU,GDP,TOT,USD_CAP,A,2005,14510.653684,
LTU,GDP,TOT,USD_CAP,A,2006,16483.836839,
LTU,GDP,TOT,USD_CAP,A,2007,19094.621906,
LTU,GDP,TOT,USD_CAP,A,2008,20721.033864,
LTU,GDP,TOT,USD_CAP,A,2009,18116.711605,
LTU,GDP,TOT,USD_CAP,A,2010,20096.756354,
LTU,GDP,TOT,USD_CAP,A,2011,22884.804355,
LTU,GDP,TOT,USD_CAP,A,2012,24703.697943,
LTU,GDP,TOT,USD_CAP,A,2013,26721.601926,
LTU,GDP,TOT,USD_CAP,A,2014,28184.499091,
LTU,GDP,TOT,USD_CAP,A,2015,28834.457574,
LTU,GDP,TOT,USD_CAP,A,2016,30925.151813,
LTU,GDP,TOT,USD_CAP,A,2017,33761.906595,
LTU,GDP,TOT,USD_CAP,A,2018,36376.197676,
LTU,GDP,TOT,USD_CAP,A,2019,38540.745344,
LTU,GDP,TOT,USD_CAP,A,2020,38880.543234,
LTU,GDP,TOT,USD_CAP,A,2021,43342.167498,
SAU,GDP,TOT,USD_CAP,A,1970,9292.166424,
SAU,GDP,TOT,USD_CAP,A,1971,11202.231347,
SAU,GDP,TOT,USD_CAP,A,1972,13770.948327,
SAU,GDP,TOT,USD_CAP,A,1973,17376.498238,
SAU,GDP,TOT,USD_CAP,A,1974,22966.370529,
SAU,GDP,TOT,USD_CAP,A,1975,25092.502619,
SAU,GDP,TOT,USD_CAP,A,1976,28352.415633,
SAU,GDP,TOT,USD_CAP,A,1977,30606.457933,
SAU,GDP,TOT,USD_CAP,A,1978,30764.752911,
SAU,GDP,TOT,USD_CAP,A,1979,34598.609502,
SAU,GDP,TOT,USD_CAP,A,1980,37868.99696,
SAU,GDP,TOT,USD_CAP,A,1981,40775.915143,
SAU,GDP,TOT,USD_CAP,A,1982,36116.19436,
SAU,GDP,TOT,USD_CAP,A,1983,32351.153917,
SAU,GDP,TOT,USD_CAP,A,1984,30606.91579,
SAU,GDP,TOT,USD_CAP,A,1985,28596.652395,
SAU,GDP,TOT,USD_CAP,A,1986,29154.61357,
SAU,GDP,TOT,USD_CAP,A,1987,27388.535277,
SAU,GDP,TOT,USD_CAP,A,1988,29411.786971,
SAU,GDP,TOT,USD_CAP,A,1989,29417.860838,
SAU,GDP,TOT,USD_CAP,A,1990,31884.533055,
SAU,GDP,TOT,USD_CAP,A,1991,36693.899722,
SAU,GDP,TOT,USD_CAP,A,1992,37879.117039,
SAU,GDP,TOT,USD_CAP,A,1993,37218.238614,
SAU,GDP,TOT,USD_CAP,A,1994,37283.195369,
SAU,GDP,TOT,USD_CAP,A,1995,37280.936761,
SAU,GDP,TOT,USD_CAP,A,1996,38158.810809,
SAU,GDP,TOT,USD_CAP,A,1997,38516.918673,
SAU,GDP,TOT,USD_CAP,A,1998,39317.724199,
SAU,GDP,TOT,USD_CAP,A,1999,37605.244323,
SAU,GDP,TOT,USD_CAP,A,2000,39689.649431,
SAU,GDP,TOT,USD_CAP,A,2001,39054.820329,
SAU,GDP,TOT,USD_CAP,A,2002,37493.382348,
SAU,GDP,TOT,USD_CAP,A,2003,41258.540035,
SAU,GDP,TOT,USD_CAP,A,2004,44417.057438,
SAU,GDP,TOT,USD_CAP,A,2005,46984.604448,
SAU,GDP,TOT,USD_CAP,A,2006,48394.517295,
SAU,GDP,TOT,USD_CAP,A,2007,49261.050328,
SAU,GDP,TOT,USD_CAP,A,2008,51942.26361,
SAU,GDP,TOT,USD_CAP,A,2009,49874.781078,
SAU,GDP,TOT,USD_CAP,A,2010,51351.20568,
SAU,GDP,TOT,USD_CAP,A,2011,56127.024677,
SAU,GDP,TOT,USD_CAP,A,2012,57693.997316,
SAU,GDP,TOT,USD_CAP,A,2013,56563.34222,
SAU,GDP,TOT,USD_CAP,A,2014,56613.475043,
SAU,GDP,TOT,USD_CAP,A,2015,49491.35095,
SAU,GDP,TOT,USD_CAP,A,2016,46289.737315,
SAU,GDP,TOT,USD_CAP,A,2017,47862.022249,
SAU,GDP,TOT,USD_CAP,A,2018,49157.12264,
SAU,GDP,TOT,USD_CAP,A,2019,49020.211911,
SAU,GDP,TOT,USD_CAP,A,2020,46342.597702,
EA19,GDP,TOT,USD_CAP,A,1995,20470.720396,
EA19,GDP,TOT,USD_CAP,A,1996,21109.657306,
EA19,GDP,TOT,USD_CAP,A,1997,21961.013676,
EA19,GDP,TOT,USD_CAP,A,1998,23014.019053,
EA19,GDP,TOT,USD_CAP,A,1999,23902.722458,
EA19,GDP,TOT,USD_CAP,A,2000,25385.154412,
EA19,GDP,TOT,USD_CAP,A,2001,26581.33809,
EA19,GDP,TOT,USD_CAP,A,2002,27621.559246,
EA19,GDP,TOT,USD_CAP,A,2003,28073.246855,
EA19,GDP,TOT,USD_CAP,A,2004,29179.826232,
EA19,GDP,TOT,USD_CAP,A,2005,30176.556282,
EA19,GDP,TOT,USD_CAP,A,2006,32646.632866,
EA19,GDP,TOT,USD_CAP,A,2007,34532.245121,
EA19,GDP,TOT,USD_CAP,A,2008,35828.131679,
EA19,GDP,TOT,USD_CAP,A,2009,34904.624737,
EA19,GDP,TOT,USD_CAP,A,2010,35896.76677,
EA19,GDP,TOT,USD_CAP,A,2011,37386.515005,
EA19,GDP,TOT,USD_CAP,A,2012,37758.487509,
EA19,GDP,TOT,USD_CAP,A,2013,39013.971227,
EA19,GDP,TOT,USD_CAP,A,2014,40044.067906,
EA19,GDP,TOT,USD_CAP,A,2015,41139.417254,
EA19,GDP,TOT,USD_CAP,A,2016,43630.555646,
EA19,GDP,TOT,USD_CAP,A,2017,45708.459921,
EA19,GDP,TOT,USD_CAP,A,2018,47640.123337,
EA19,GDP,TOT,USD_CAP,A,2019,48850.228297,
EA19,GDP,TOT,USD_CAP,A,2020,47132.518627,
EA19,GDP,TOT,USD_CAP,A,2021,51795.501073,
ARG,GDP,TOT,USD_CAP,A,2004,12299.728803,
ARG,GDP,TOT,USD_CAP,A,2005,13674.572695,
ARG,GDP,TOT,USD_CAP,A,2006,15074.069861,
ARG,GDP,TOT,USD_CAP,A,2007,16708.232833,
ARG,GDP,TOT,USD_CAP,A,2008,17550.391451,
ARG,GDP,TOT,USD_CAP,A,2009,16476.698479,
ARG,GDP,TOT,USD_CAP,A,2010,18061.934358,
ARG,GDP,TOT,USD_CAP,A,2011,19322.22713,
ARG,GDP,TOT,USD_CAP,A,2012,19641.352863,
ARG,GDP,TOT,USD_CAP,A,2013,20131.680421,
ARG,GDP,TOT,USD_CAP,A,2014,19683.771502,
ARG,GDP,TOT,USD_CAP,A,2015,20105.198994,
ARG,GDP,TOT,USD_CAP,A,2016,20307.870053,
ARG,GDP,TOT,USD_CAP,A,2017,23597.117759,
ARG,GDP,TOT,USD_CAP,A,2018,22974.145391,
ARG,GDP,TOT,USD_CAP,A,2019,22624.777542,
CRI,GDP,TOT,USD_CAP,A,1991,5557.82789,
CRI,GDP,TOT,USD_CAP,A,1992,6073.686378,
CRI,GDP,TOT,USD_CAP,A,1993,6518.413515,
CRI,GDP,TOT,USD_CAP,A,1994,6760.64364,
CRI,GDP,TOT,USD_CAP,A,1995,6986.959286,
CRI,GDP,TOT,USD_CAP,A,1996,7021.197198,
CRI,GDP,TOT,USD_CAP,A,1997,7346.205543,
CRI,GDP,TOT,USD_CAP,A,1998,7757.412262,
CRI,GDP,TOT,USD_CAP,A,1999,7980.035267,
CRI,GDP,TOT,USD_CAP,A,2000,8290.944819,
CRI,GDP,TOT,USD_CAP,A,2001,8581.04504,
CRI,GDP,TOT,USD_CAP,A,2002,8850.95266,
CRI,GDP,TOT,USD_CAP,A,2003,9263.621127,
CRI,GDP,TOT,USD_CAP,A,2004,9768.125917,
CRI,GDP,TOT,USD_CAP,A,2005,10299.326434,
CRI,GDP,TOT,USD_CAP,A,2006,11205.664332,
CRI,GDP,TOT,USD_CAP,A,2007,12278.747842,
CRI,GDP,TOT,USD_CAP,A,2008,12926.352146,
CRI,GDP,TOT,USD_CAP,A,2009,12701.994593,
CRI,GDP,TOT,USD_CAP,A,2010,13318.135538,
CRI,GDP,TOT,USD_CAP,A,2011,14068.154868,
CRI,GDP,TOT,USD_CAP,A,2012,14852.929898,
CRI,GDP,TOT,USD_CAP,A,2013,15542.368395,
CRI,GDP,TOT,USD_CAP,A,2014,16615.974075,
CRI,GDP,TOT,USD_CAP,A,2015,17649.314854,
CRI,GDP,TOT,USD_CAP,A,2016,19119.336147,
CRI,GDP,TOT,USD_CAP,A,2017,20368.230268,
CRI,GDP,TOT,USD_CAP,A,2018,21312.71338,
CRI,GDP,TOT,USD_CAP,A,2019,22598.071946,
CRI,GDP,TOT,USD_CAP,A,2020,22180.99204,E
CRI,GDP,TOT,USD_CAP,A,2021,24576.099926,E
BGR,GDP,TOT,USD_CAP,A,1995,7738.881004,
BGR,GDP,TOT,USD_CAP,A,1996,6846.948294,
BGR,GDP,TOT,USD_CAP,A,1997,5750.447674,
BGR,GDP,TOT,USD_CAP,A,1998,6177.704637,
BGR,GDP,TOT,USD_CAP,A,1999,5807.821986,
BGR,GDP,TOT,USD_CAP,A,2000,6421.997158,
BGR,GDP,TOT,USD_CAP,A,2001,7043.265766,
BGR,GDP,TOT,USD_CAP,A,2002,7755.004951,
BGR,GDP,TOT,USD_CAP,A,2003,8365.091352,
BGR,GDP,TOT,USD_CAP,A,2004,9125.459624,
BGR,GDP,TOT,USD_CAP,A,2005,10183.869594,
BGR,GDP,TOT,USD_CAP,A,2006,11262.864295,
BGR,GDP,TOT,USD_CAP,A,2007,12619.979057,
BGR,GDP,TOT,USD_CAP,A,2008,14089.744766,
BGR,GDP,TOT,USD_CAP,A,2009,13918.151682,
BGR,GDP,TOT,USD_CAP,A,2010,14681.201597,
BGR,GDP,TOT,USD_CAP,A,2011,15747.126258,
BGR,GDP,TOT,USD_CAP,A,2012,16327.860944,
BGR,GDP,TOT,USD_CAP,A,2013,16647.088576,
BGR,GDP,TOT,USD_CAP,A,2014,17616.923077,
BGR,GDP,TOT,USD_CAP,A,2015,18391.834891,
BGR,GDP,TOT,USD_CAP,A,2016,20074.406431,
BGR,GDP,TOT,USD_CAP,A,2017,21470.001359,
BGR,GDP,TOT,USD_CAP,A,2018,23016.014654,
BGR,GDP,TOT,USD_CAP,A,2019,24497.491636,
BGR,GDP,TOT,USD_CAP,A,2020,24564.265224,
HRV,GDP,TOT,USD_CAP,A,1995,8058.877346,E
HRV,GDP,TOT,USD_CAP,A,1996,8815.865659,E
HRV,GDP,TOT,USD_CAP,A,1997,9559.549571,E
HRV,GDP,TOT,USD_CAP,A,1998,9907.896144,E
HRV,GDP,TOT,USD_CAP,A,1999,9952.158416,E
HRV,GDP,TOT,USD_CAP,A,2000,10709.012598,E
HRV,GDP,TOT,USD_CAP,A,2001,11650.04551,E
HRV,GDP,TOT,USD_CAP,A,2002,12759.989737,E
HRV,GDP,TOT,USD_CAP,A,2003,13675.401991,E
HRV,GDP,TOT,USD_CAP,A,2004,14664.858374,E
HRV,GDP,TOT,USD_CAP,A,2005,15431.955855,E
HRV,GDP,TOT,USD_CAP,A,2006,17588.674765,E
HRV,GDP,TOT,USD_CAP,A,2007,19481.799391,
HRV,GDP,TOT,USD_CAP,A,2008,20915.921009,
HRV,GDP,TOT,USD_CAP,A,2009,20144.21214,
HRV,GDP,TOT,USD_CAP,A,2010,19962.957065,
HRV,GDP,TOT,USD_CAP,A,2011,21003.515428,
HRV,GDP,TOT,USD_CAP,A,2012,21389.933119,
HRV,GDP,TOT,USD_CAP,A,2013,22087.510184,
HRV,GDP,TOT,USD_CAP,A,2014,22337.347266,
HRV,GDP,TOT,USD_CAP,A,2015,23276.854884,
HRV,GDP,TOT,USD_CAP,A,2016,25222.547701,
HRV,GDP,TOT,USD_CAP,A,2017,27119.160852,
HRV,GDP,TOT,USD_CAP,A,2018,28856.061284,
HRV,GDP,TOT,USD_CAP,A,2019,30529.128409,
HRV,GDP,TOT,USD_CAP,A,2020,28782.607725,P
CYP,GDP,TOT,USD_CAP,A,1995,17087.534484,
CYP,GDP,TOT,USD_CAP,A,1996,17315.409536,
CYP,GDP,TOT,USD_CAP,A,1997,17781.002461,
CYP,GDP,TOT,USD_CAP,A,1998,18758.591988,
CYP,GDP,TOT,USD_CAP,A,1999,19662.252008,
CYP,GDP,TOT,USD_CAP,A,2000,21289.378812,
CYP,GDP,TOT,USD_CAP,A,2001,22863.352124,
CYP,GDP,TOT,USD_CAP,A,2002,23556.886678,
CYP,GDP,TOT,USD_CAP,A,2003,24279.689974,
CYP,GDP,TOT,USD_CAP,A,2004,25944.759614,
CYP,GDP,TOT,USD_CAP,A,2005,27763.246925,
CYP,GDP,TOT,USD_CAP,A,2006,30015.26308,
CYP,GDP,TOT,USD_CAP,A,2007,32881.596176,
CYP,GDP,TOT,USD_CAP,A,2008,34830.430393,
CYP,GDP,TOT,USD_CAP,A,2009,33884.958319,
CYP,GDP,TOT,USD_CAP,A,2010,33423.616475,
CYP,GDP,TOT,USD_CAP,A,2011,33313.607662,
CYP,GDP,TOT,USD_CAP,A,2012,31834.533143,
CYP,GDP,TOT,USD_CAP,A,2013,30375.29673,
CYP,GDP,TOT,USD_CAP,A,2014,30080.310197,
CYP,GDP,TOT,USD_CAP,A,2015,31815.186807,
CYP,GDP,TOT,USD_CAP,A,2016,35719.166224,
CYP,GDP,TOT,USD_CAP,A,2017,38288.138059,
CYP,GDP,TOT,USD_CAP,A,2018,40559.350212,
